language,glottocode,family,correlation,sim
Early Irish,oldi1245,Indo-European,0.059160130070645744,8
Early Irish,oldi1245,Indo-European,-0.006825570715747029,9
Baruya,baru1267,Angan,0.027650261295475622,0
Baruya,baru1267,Angan,0.003340253660699786,1
Baruya,baru1267,Angan,-0.025719378479964763,2
Baruya,baru1267,Angan,0.013053877857140251,3
Baruya,baru1267,Angan,0.037658274619079446,4
Baruya,baru1267,Angan,-0.00044163471757620136,5
Baruya,baru1267,Angan,-0.03564877082073323,6
Baruya,baru1267,Angan,0.01483001526486676,7
Baruya,baru1267,Angan,-0.023316121130858413,8
Baruya,baru1267,Angan,0.020278442916725314,9
Tiri-Mea,tiri1258,Austronesian,0.048489426412516204,0
Tiri-Mea,tiri1258,Austronesian,0.03152711887637506,1
Tiri-Mea,tiri1258,Austronesian,-0.033363163406247294,2
Tiri-Mea,tiri1258,Austronesian,-0.042457687910447926,3
Tiri-Mea,tiri1258,Austronesian,-0.03939761294023858,4
Tiri-Mea,tiri1258,Austronesian,0.057620932838597455,5
Tiri-Mea,tiri1258,Austronesian,0.025402203664998877,6
Tiri-Mea,tiri1258,Austronesian,-0.02362779856033317,7
Tiri-Mea,tiri1258,Austronesian,-0.03994082629602914,8
Tiri-Mea,tiri1258,Austronesian,0.03397318576380973,9
English,stan1293,Indo-European,-0.004006940894753771,0
English,stan1293,Indo-European,-0.01878752230109894,1
English,stan1293,Indo-European,-0.0017875159851758926,2
English,stan1293,Indo-European,-0.017876141862410343,3
English,stan1293,Indo-European,-0.02434101532538309,4
English,stan1293,Indo-European,0.03609522629182298,5
English,stan1293,Indo-European,-0.013564901525821373,6
English,stan1293,Indo-European,-0.009884184905935938,7
English,stan1293,Indo-European,0.0071053952680949686,8
English,stan1293,Indo-European,0.01345178619693391,9
Osage,osag1243,,-0.01843837932845891,0
Osage,osag1243,,-0.03001311111775445,1
Osage,osag1243,,-0.004466326586181629,2
Osage,osag1243,,-0.03629604729377411,3
Osage,osag1243,,-0.01811042337708434,4
Osage,osag1243,,-0.05308957717564881,5
Osage,osag1243,,0.030275859069279074,6
Osage,osag1243,,-0.042431135950336166,7
Osage,osag1243,,-0.030414942075556034,8
Osage,osag1243,,0.03316330560654568,9
Tulambatu,tula1253,Austronesian,0.03811700019843614,0
Tulambatu,tula1253,Austronesian,-0.04665432246928333,1
Tulambatu,tula1253,Austronesian,-0.01646423940485965,2
Tulambatu,tula1253,Austronesian,0.052211239813477694,3
Tulambatu,tula1253,Austronesian,-0.015351068168541825,4
Tulambatu,tula1253,Austronesian,0.015882826477958186,5
Tulambatu,tula1253,Austronesian,0.029948680246241678,6
Tulambatu,tula1253,Austronesian,0.00549477399069823,7
Tulambatu,tula1253,Austronesian,0.04027291604267422,8
Tulambatu,tula1253,Austronesian,0.015090511587980204,9
Nhanda,nhan1238,Pama-Nyungan,0.027680496298947005,0
Nhanda,nhan1238,Pama-Nyungan,-0.008334614360202273,1
Nhanda,nhan1238,Pama-Nyungan,-0.05334196314832519,2
Nhanda,nhan1238,Pama-Nyungan,0.05301997951788105,3
Nhanda,nhan1238,Pama-Nyungan,-0.028544183493758323,4
Nhanda,nhan1238,Pama-Nyungan,0.0015620819328287779,5
Nhanda,nhan1238,Pama-Nyungan,-0.016371398471845874,6
Nhanda,nhan1238,Pama-Nyungan,-0.03765884130753657,7
Nhanda,nhan1238,Pama-Nyungan,0.011346778555068868,8
Nhanda,nhan1238,Pama-Nyungan,-0.02630037615944273,9
Yanomám,yano1262,,0.02300999158894615,0
Yanomám,yano1262,,-0.03417622387205401,1
Yanomám,yano1262,,-0.0067431273486122986,2
Yanomám,yano1262,,0.08872530361351325,3
Yanomám,yano1262,,0.0949739012361386,4
Yanomám,yano1262,,0.07741685476220757,5
Yanomám,yano1262,,-0.07119361660401298,6
Yanomám,yano1262,,0.07909750654417082,7
Yanomám,yano1262,,0.0806615089337639,8
Yanomám,yano1262,,-0.06997550134556302,9
Japanese,nucl1643,,-0.026002100948826136,0
Japanese,nucl1643,,-0.024440275230099513,1
Japanese,nucl1643,,0.002255259756729698,2
Japanese,nucl1643,,-0.03269884335556835,3
Japanese,nucl1643,,0.010400547120042299,4
Japanese,nucl1643,,0.0358290081008939,5
Japanese,nucl1643,,0.017338428173315257,6
Japanese,nucl1643,,-0.011385910010050373,7
Japanese,nucl1643,,-0.021361948612097566,8
Japanese,nucl1643,,-0.007212293690356414,9
Mungiki,mung1270,Austronesian,-0.003776836351414409,0
Mungiki,mung1270,Austronesian,-0.01970336851655013,1
Mungiki,mung1270,Austronesian,-0.08728785923397842,2
Mungiki,mung1270,Austronesian,-0.045376672829942816,3
Mungiki,mung1270,Austronesian,0.08176885538837943,4
Mungiki,mung1270,Austronesian,0.05187955675269514,5
Mungiki,mung1270,Austronesian,0.045671128539861876,6
Mungiki,mung1270,Austronesian,-0.05604649131118197,7
Mungiki,mung1270,Austronesian,0.054793715241378896,8
Mungiki,mung1270,Austronesian,-0.0801607985290765,9
Temi,temi1247,Atlantic-Congo,0.010572021666102337,0
Temi,temi1247,Atlantic-Congo,-0.11543360683016947,1
Temi,temi1247,Atlantic-Congo,0.08797750976943548,2
Temi,temi1247,Atlantic-Congo,-0.20299556519884662,3
Temi,temi1247,Atlantic-Congo,-0.061220639087842345,4
Temi,temi1247,Atlantic-Congo,0.18875150986872635,5
Temi,temi1247,Atlantic-Congo,-0.018720659705953265,6
Temi,temi1247,Atlantic-Congo,-0.1720655668277378,7
Temi,temi1247,Atlantic-Congo,-0.08363642232654678,8
Temi,temi1247,Atlantic-Congo,0.13457566617012617,9
Meta',meta1238,Atlantic-Congo,-0.04453049722221346,0
Meta',meta1238,Atlantic-Congo,0.14839960235208402,1
Meta',meta1238,Atlantic-Congo,0.07600140632545277,2
Meta',meta1238,Atlantic-Congo,-0.12462689461806631,3
Meta',meta1238,Atlantic-Congo,0.11736811828316002,4
Meta',meta1238,Atlantic-Congo,-0.06731361077279932,5
Meta',meta1238,Atlantic-Congo,-0.07593892651965806,6
Meta',meta1238,Atlantic-Congo,-0.15520961317911694,7
Meta',meta1238,Atlantic-Congo,-0.050215774726500954,8
Meta',meta1238,Atlantic-Congo,0.027835503753897036,9
Hiw,hiww1237,Austronesian,0.04172531325517087,0
Hiw,hiww1237,Austronesian,0.06161840001059382,1
Hiw,hiww1237,Austronesian,0.04064320567587127,2
Hiw,hiww1237,Austronesian,-0.040868687928359265,3
Hiw,hiww1237,Austronesian,0.03961063094226111,4
Hiw,hiww1237,Austronesian,0.059485287965512834,5
Hiw,hiww1237,Austronesian,0.03393053028221913,6
Hiw,hiww1237,Austronesian,-0.09335156266452055,7
Hiw,hiww1237,Austronesian,0.011777212108059348,8
Hiw,hiww1237,Austronesian,0.03836261384784824,9
Central Melanau,cent2101,Austronesian,0.004399145793743793,0
Central Melanau,cent2101,Austronesian,0.01983022249561011,1
Central Melanau,cent2101,Austronesian,-0.013025150992310514,2
Central Melanau,cent2101,Austronesian,0.006951944049978359,3
Central Melanau,cent2101,Austronesian,-0.018182564874958174,4
Central Melanau,cent2101,Austronesian,-0.03144895864929636,5
Central Melanau,cent2101,Austronesian,0.00891795681018974,6
Central Melanau,cent2101,Austronesian,-0.01285298962183882,7
Central Melanau,cent2101,Austronesian,-0.020008621390831014,8
Central Melanau,cent2101,Austronesian,0.029918377875624458,9
South Slavey,sout2959,,-0.041418035148802226,0
South Slavey,sout2959,,-0.02363922929261426,1
South Slavey,sout2959,,0.0017012496237775285,2
South Slavey,sout2959,,-0.019055076100706406,3
South Slavey,sout2959,,-0.023760321332372106,4
South Slavey,sout2959,,-0.013323496818268327,5
South Slavey,sout2959,,0.021647041091935392,6
South Slavey,sout2959,,0.0058313154224304475,7
South Slavey,sout2959,,-0.005924824443855184,8
South Slavey,sout2959,,-0.04304277278410389,9
Walloon,wall1255,Indo-European,0.0038549368844601477,0
Walloon,wall1255,Indo-European,0.0010521980412143274,1
Walloon,wall1255,Indo-European,-0.022762114763819022,2
Walloon,wall1255,Indo-European,0.0023000749020488146,3
Walloon,wall1255,Indo-European,0.0030999909050085594,4
Walloon,wall1255,Indo-European,0.01639738973212237,5
Walloon,wall1255,Indo-European,0.0503835290468266,6
Walloon,wall1255,Indo-European,0.08840947307431339,7
Walloon,wall1255,Indo-European,-0.022002282136418968,8
Walloon,wall1255,Indo-European,-0.013123680208335764,9
Batanga,bata1285,Atlantic-Congo,0.04523022333787331,0
Batanga,bata1285,Atlantic-Congo,0.027159327759831035,1
Batanga,bata1285,Atlantic-Congo,-0.056938614389534015,2
Batanga,bata1285,Atlantic-Congo,0.06231723164000885,3
Batanga,bata1285,Atlantic-Congo,0.0210829371466413,4
Batanga,bata1285,Atlantic-Congo,-0.035796960197187984,5
Batanga,bata1285,Atlantic-Congo,0.05024259885790626,6
Batanga,bata1285,Atlantic-Congo,0.05475382663394896,7
Batanga,bata1285,Atlantic-Congo,-0.03103137765232749,8
Batanga,bata1285,Atlantic-Congo,-0.05397952366071768,9
Livonian,livv1244,Uralic,0.013805979209607449,0
Livonian,livv1244,Uralic,-0.01769695899104745,1
Livonian,livv1244,Uralic,-0.030767035560081667,2
Livonian,livv1244,Uralic,-0.023902165894707516,3
Livonian,livv1244,Uralic,0.011729706947987934,4
Livonian,livv1244,Uralic,-0.0749620011929535,5
Livonian,livv1244,Uralic,-0.10064357494574859,6
Livonian,livv1244,Uralic,0.0943764883994333,7
Livonian,livv1244,Uralic,0.022950119783581226,8
Livonian,livv1244,Uralic,0.0816904260266929,9
Mbuun,mpuo1241,Atlantic-Congo,0.08160098170275182,0
Mbuun,mpuo1241,Atlantic-Congo,-0.009823865286536898,1
Mbuun,mpuo1241,Atlantic-Congo,-0.03150480175639786,2
Mbuun,mpuo1241,Atlantic-Congo,-0.010743098751918385,3
Mbuun,mpuo1241,Atlantic-Congo,-0.03681718725081715,4
Mbuun,mpuo1241,Atlantic-Congo,-0.005951627143872491,5
Mbuun,mpuo1241,Atlantic-Congo,-0.02076379117991302,6
Mbuun,mpuo1241,Atlantic-Congo,-0.013329411736512232,7
Mbuun,mpuo1241,Atlantic-Congo,-0.012904369176479732,8
Mbuun,mpuo1241,Atlantic-Congo,0.02709199019478104,9
Balaesang,bala1314,Austronesian,0.008186519050247311,0
Balaesang,bala1314,Austronesian,-0.0019832119189280117,1
Balaesang,bala1314,Austronesian,-0.0018645010072934013,2
Balaesang,bala1314,Austronesian,0.018170998706502222,3
Balaesang,bala1314,Austronesian,-0.04764207281217328,4
Balaesang,bala1314,Austronesian,-0.02351693004545784,5
Balaesang,bala1314,Austronesian,-0.026107017337258405,6
Balaesang,bala1314,Austronesian,-0.023231341718557445,7
Balaesang,bala1314,Austronesian,0.027091312355238404,8
Balaesang,bala1314,Austronesian,0.015001942702103,9
Kagulu,kagu1239,Atlantic-Congo,0.03893459582226762,0
Kagulu,kagu1239,Atlantic-Congo,-0.0004933069770504484,1
Kagulu,kagu1239,Atlantic-Congo,-0.003913258359282021,2
Kagulu,kagu1239,Atlantic-Congo,0.026805168617858744,3
Kagulu,kagu1239,Atlantic-Congo,0.050356953243956726,4
Kagulu,kagu1239,Atlantic-Congo,0.026703076102582348,5
Kagulu,kagu1239,Atlantic-Congo,0.012412151878511917,6
Kagulu,kagu1239,Atlantic-Congo,0.005424540773057544,7
Kagulu,kagu1239,Atlantic-Congo,0.005001228602910675,8
Kagulu,kagu1239,Atlantic-Congo,0.01210528882966245,9
Talaandig-Binukid,binu1244,Austronesian,0.004567050412982889,0
Talaandig-Binukid,binu1244,Austronesian,0.0011994706177349207,1
Talaandig-Binukid,binu1244,Austronesian,-0.018848460097640546,2
Talaandig-Binukid,binu1244,Austronesian,-0.024939237622351746,3
Talaandig-Binukid,binu1244,Austronesian,0.0012003974375814847,4
Talaandig-Binukid,binu1244,Austronesian,-0.035563313710446146,5
Talaandig-Binukid,binu1244,Austronesian,-0.00903250570323287,6
Talaandig-Binukid,binu1244,Austronesian,0.017818938296941,7
Talaandig-Binukid,binu1244,Austronesian,-0.0034774843775377817,8
Talaandig-Binukid,binu1244,Austronesian,-0.0018567591599467515,9
Badimaya,badi1246,Pama-Nyungan,-0.03326109927450651,0
Badimaya,badi1246,Pama-Nyungan,-0.025633574851048273,1
Badimaya,badi1246,Pama-Nyungan,0.004108131175139418,2
Badimaya,badi1246,Pama-Nyungan,-0.028130225766072908,3
Badimaya,badi1246,Pama-Nyungan,-0.04658292081455917,4
Badimaya,badi1246,Pama-Nyungan,-0.049224140214691,5
Badimaya,badi1246,Pama-Nyungan,-0.002988223137744752,6
Badimaya,badi1246,Pama-Nyungan,0.05202152246717916,7
Badimaya,badi1246,Pama-Nyungan,0.015283917095703627,8
Badimaya,badi1246,Pama-Nyungan,0.06994263560468034,9
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.018796466111671652,0
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.04279934573016484,1
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.005201986842357594,2
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.009336274058473268,3
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.02060320480786523,4
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.0045293352637888135,5
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,0.0032303087218907445,6
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,-0.027714433511235866,7
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,0.0134253788566083,8
Nyakyusa-Ngonde,nyak1260,Atlantic-Congo,0.03540338853700089,9
Skolt Saami,skol1241,Uralic,-0.009135925352608579,0
Skolt Saami,skol1241,Uralic,0.033814062876260445,1
Skolt Saami,skol1241,Uralic,-0.03411227922263088,2
Skolt Saami,skol1241,Uralic,-0.01671735272997475,3
Skolt Saami,skol1241,Uralic,-0.02245892848494761,4
Skolt Saami,skol1241,Uralic,-0.02859602823605878,5
Skolt Saami,skol1241,Uralic,0.011633636068308213,6
Skolt Saami,skol1241,Uralic,0.052084633732990875,7
Skolt Saami,skol1241,Uralic,0.010896673570136668,8
Skolt Saami,skol1241,Uralic,-0.015439647802660536,9
Gondi,gond1265,Dravidian,-0.013669538483258551,0
Gondi,gond1265,Dravidian,0.043524836310983625,1
Gondi,gond1265,Dravidian,0.008105511983812676,2
Gondi,gond1265,Dravidian,-0.04035904830947592,3
Gondi,gond1265,Dravidian,0.06321947785736577,4
Gondi,gond1265,Dravidian,-0.05130050306788948,5
Gondi,gond1265,Dravidian,-0.0026395497840580665,6
Gondi,gond1265,Dravidian,-0.028150557914830333,7
Gondi,gond1265,Dravidian,-0.07872981164985514,8
Gondi,gond1265,Dravidian,-0.008952413583808369,9
Warázu,paus1244,Tupian,0.08015798212278802,0
Warázu,paus1244,Tupian,0.0006657662318580202,1
Warázu,paus1244,Tupian,0.041544572229899164,2
Warázu,paus1244,Tupian,-0.014643472335768615,3
Warázu,paus1244,Tupian,0.011043817116582297,4
Warázu,paus1244,Tupian,-0.03808685583874536,5
Warázu,paus1244,Tupian,-0.009260015081688576,6
Warázu,paus1244,Tupian,0.0007496609053548421,7
Warázu,paus1244,Tupian,0.03939491440014124,8
Warázu,paus1244,Tupian,-0.001341286284236325,9
Buin,buin1247,,0.003220935206963098,0
Buin,buin1247,,0.002909351647126298,1
Buin,buin1247,,-0.00505823355672992,2
Buin,buin1247,,-0.015119248441123325,3
Buin,buin1247,,-0.005205132724432824,4
Buin,buin1247,,0.007222687837434148,5
Buin,buin1247,,0.0017052536278344245,6
Buin,buin1247,,-0.024056474321722067,7
Buin,buin1247,,0.008928303377445084,8
Buin,buin1247,,-0.01719627172166397,9
Bena (Tanzania),bena1262,Atlantic-Congo,-0.009068296143672269,0
Bena (Tanzania),bena1262,Atlantic-Congo,0.007389868424053022,1
Bena (Tanzania),bena1262,Atlantic-Congo,0.029047736705530798,2
Bena (Tanzania),bena1262,Atlantic-Congo,0.037730099502968954,3
Bena (Tanzania),bena1262,Atlantic-Congo,0.0021393920463700445,4
Bena (Tanzania),bena1262,Atlantic-Congo,0.02511435767213639,5
Bena (Tanzania),bena1262,Atlantic-Congo,-0.02014439727939965,6
Bena (Tanzania),bena1262,Atlantic-Congo,-0.0032043830050881585,7
Bena (Tanzania),bena1262,Atlantic-Congo,-0.009304877566118192,8
Bena (Tanzania),bena1262,Atlantic-Congo,-0.01011132967240695,9
Kansa,kans1243,,0.023488561098981918,0
Kansa,kans1243,,-0.0035696550189592037,1
Kansa,kans1243,,-0.013105409959586835,2
Kansa,kans1243,,-0.016194596467601144,3
Kansa,kans1243,,-0.022486644839276843,4
Kansa,kans1243,,0.01863038671250647,5
Kansa,kans1243,,-0.031782848910714256,6
Kansa,kans1243,,-0.03549666113760768,7
Kansa,kans1243,,0.00541431098244213,8
Kansa,kans1243,,0.008637651076113171,9
Manam,mana1295,Austronesian,0.008950111520414144,0
Manam,mana1295,Austronesian,-0.033439849143719204,1
Manam,mana1295,Austronesian,0.017351407367143967,2
Manam,mana1295,Austronesian,-0.028719618732154537,3
Manam,mana1295,Austronesian,-0.0030163728968508803,4
Manam,mana1295,Austronesian,-0.008577892987835394,5
Manam,mana1295,Austronesian,0.004383185107906839,6
Manam,mana1295,Austronesian,0.03936300592433869,7
Manam,mana1295,Austronesian,0.05985398611761109,8
Manam,mana1295,Austronesian,-0.02855544734785221,9
Kiai,fort1240,Austronesian,0.009307746858098776,0
Kiai,fort1240,Austronesian,-0.00958347605225676,1
Kiai,fort1240,Austronesian,-0.0028013935439926653,2
Kiai,fort1240,Austronesian,-0.02265516379256641,3
Kiai,fort1240,Austronesian,-0.005718169156986623,4
Kiai,fort1240,Austronesian,0.01797216000789743,5
Kiai,fort1240,Austronesian,0.024802837567905283,6
Kiai,fort1240,Austronesian,-0.006933075370716418,7
Kiai,fort1240,Austronesian,-0.03779263680627658,8
Kiai,fort1240,Austronesian,-0.02405769262876535,9
Avava,katb1237,Austronesian,0.0034426714369885534,0
Avava,katb1237,Austronesian,0.005179393987160312,1
Avava,katb1237,Austronesian,0.011960361206044814,2
Avava,katb1237,Austronesian,-0.01273683574159547,3
Avava,katb1237,Austronesian,-0.0034944794002129925,4
Avava,katb1237,Austronesian,-0.015706707335820396,5
Avava,katb1237,Austronesian,0.011844367214284732,6
Avava,katb1237,Austronesian,0.03432469563279559,7
Avava,katb1237,Austronesian,-0.024127580652434758,8
Avava,katb1237,Austronesian,-0.0009153689269294596,9
Kómnjo,komn1238,,0.022335708166240344,0
Kómnjo,komn1238,,0.005595538345436788,1
Kómnjo,komn1238,,0.005312255200985754,2
Kómnjo,komn1238,,-0.005216236946007757,3
Kómnjo,komn1238,,-0.0051861672135515395,4
Kómnjo,komn1238,,-0.000545150885007205,5
Kómnjo,komn1238,,-0.007273082153311797,6
Kómnjo,komn1238,,-0.017289940461278686,7
Kómnjo,komn1238,,0.011509699256269556,8
Kómnjo,komn1238,,-0.009943302275816095,9
Bulgarian,bulg1262,Indo-European,0.048522022392451875,0
Bulgarian,bulg1262,Indo-European,-0.0019774392873231983,1
Bulgarian,bulg1262,Indo-European,-0.016865572225247497,2
Bulgarian,bulg1262,Indo-European,-0.019861216030102546,3
Bulgarian,bulg1262,Indo-European,-0.0010689980077299918,4
Bulgarian,bulg1262,Indo-European,-0.023696330497537225,5
Bulgarian,bulg1262,Indo-European,0.01602948762832611,6
Bulgarian,bulg1262,Indo-European,-0.03221803620643557,7
Bulgarian,bulg1262,Indo-European,-0.01663301148080471,8
Bulgarian,bulg1262,Indo-European,0.008068406816582586,9
Crow,crow1244,,-0.003538229702432915,0
Crow,crow1244,,-0.022671740854817095,1
Crow,crow1244,,0.00032132582690157967,2
Crow,crow1244,,-0.02658895382284772,3
Crow,crow1244,,0.060531817495606335,4
Crow,crow1244,,-0.010483966896138421,5
Crow,crow1244,,0.005315466063740958,6
Crow,crow1244,,0.01581238483936779,7
Crow,crow1244,,0.018636054155741308,8
Crow,crow1244,,0.004039798222197997,9
Yorta Yorta,yort1237,Pama-Nyungan,-0.0033038687700703943,0
Yorta Yorta,yort1237,Pama-Nyungan,-0.004048774913450282,1
Yorta Yorta,yort1237,Pama-Nyungan,0.0010945630276517782,2
Yorta Yorta,yort1237,Pama-Nyungan,-0.04599387986597511,3
Yorta Yorta,yort1237,Pama-Nyungan,-0.04681266318976954,4
Yorta Yorta,yort1237,Pama-Nyungan,-0.052316848467104285,5
Yorta Yorta,yort1237,Pama-Nyungan,0.014995622069988333,6
Yorta Yorta,yort1237,Pama-Nyungan,-0.04903221245293589,7
Yorta Yorta,yort1237,Pama-Nyungan,0.07361081463375803,8
Yorta Yorta,yort1237,Pama-Nyungan,-0.004735311693407357,9
Huli,huli1244,Nuclear Trans New Guinea,0.027018402228447605,0
Huli,huli1244,Nuclear Trans New Guinea,-0.018397454158340674,1
Huli,huli1244,Nuclear Trans New Guinea,0.029910353578974536,2
Huli,huli1244,Nuclear Trans New Guinea,-0.045159809102440204,3
Huli,huli1244,Nuclear Trans New Guinea,0.013399360899432073,4
Huli,huli1244,Nuclear Trans New Guinea,0.0017698462556345585,5
Huli,huli1244,Nuclear Trans New Guinea,-0.04421173458146502,6
Huli,huli1244,Nuclear Trans New Guinea,-0.028715861675921474,7
Huli,huli1244,Nuclear Trans New Guinea,0.03785980894687878,8
Huli,huli1244,Nuclear Trans New Guinea,0.0017473992402232952,9
Wangganguru,wang1290,Pama-Nyungan,-0.009673061291503025,0
Wangganguru,wang1290,Pama-Nyungan,-0.01705882881431755,1
Wangganguru,wang1290,Pama-Nyungan,0.0031524771764093185,2
Wangganguru,wang1290,Pama-Nyungan,0.05029184877718744,3
Wangganguru,wang1290,Pama-Nyungan,-0.04571438183608173,4
Wangganguru,wang1290,Pama-Nyungan,0.01876598073647824,5
Wangganguru,wang1290,Pama-Nyungan,0.01885164242009356,6
Wangganguru,wang1290,Pama-Nyungan,-0.03453518620777222,7
Wangganguru,wang1290,Pama-Nyungan,-0.01622965123141742,8
Wangganguru,wang1290,Pama-Nyungan,0.025940360428416978,9
Tocantins Asurini,toca1235,Tupian,-0.011188804804133921,0
Tocantins Asurini,toca1235,Tupian,0.004036589243024998,1
Tocantins Asurini,toca1235,Tupian,0.005530519182272894,2
Tocantins Asurini,toca1235,Tupian,-0.021458697124346164,3
Tocantins Asurini,toca1235,Tupian,0.03052564046051607,4
Tocantins Asurini,toca1235,Tupian,-0.0012193727331613574,5
Tocantins Asurini,toca1235,Tupian,0.018452264022881568,6
Tocantins Asurini,toca1235,Tupian,0.007466817856284399,7
Tocantins Asurini,toca1235,Tupian,-0.002458802371641784,8
Tocantins Asurini,toca1235,Tupian,0.03267303789673193,9
Gela,gela1263,Austronesian,0.07253324464805311,0
Gela,gela1263,Austronesian,0.1009364622800138,1
Gela,gela1263,Austronesian,0.14343521857883412,2
Gela,gela1263,Austronesian,0.06981100116043903,3
Gela,gela1263,Austronesian,-0.030287279875600707,4
Gela,gela1263,Austronesian,0.00843908254367661,5
Gela,gela1263,Austronesian,0.05314984385659413,6
Gela,gela1263,Austronesian,-0.012771700474361429,7
Gela,gela1263,Austronesian,-0.051396255001041044,8
Gela,gela1263,Austronesian,0.10466179510820917,9
Epena,epen1239,,-0.035484684722948655,0
Epena,epen1239,,-0.005585985754742334,1
Epena,epen1239,,-0.09341429828884965,2
Epena,epen1239,,-0.037459563784532544,3
Epena,epen1239,,0.029905102124064928,4
Epena,epen1239,,0.00458895323913091,5
Epena,epen1239,,-0.043291853076076074,6
Epena,epen1239,,0.12830363547281495,7
Epena,epen1239,,-0.03549310123234636,8
Epena,epen1239,,-0.022591323338610872,9
Balangao,bala1310,Austronesian,0.006360805964797498,0
Balangao,bala1310,Austronesian,-0.03959927092018514,1
Balangao,bala1310,Austronesian,-0.015406101620112942,2
Balangao,bala1310,Austronesian,0.0075877048850863105,3
Balangao,bala1310,Austronesian,0.006240273742012404,4
Balangao,bala1310,Austronesian,-0.043458768872396275,5
Balangao,bala1310,Austronesian,-0.021272990641231542,6
Balangao,bala1310,Austronesian,0.007540876436812685,7
Balangao,bala1310,Austronesian,0.00453036653309297,8
Balangao,bala1310,Austronesian,0.006824828404379172,9
Yagwoia,yagw1240,Angan,0.01924476346335513,0
Yagwoia,yagw1240,Angan,-0.01212648235486508,1
Yagwoia,yagw1240,Angan,0.009168365242304369,2
Yagwoia,yagw1240,Angan,-0.01700268875715943,3
Yagwoia,yagw1240,Angan,-0.011312508520385647,4
Yagwoia,yagw1240,Angan,-0.031152634457434006,5
Yagwoia,yagw1240,Angan,0.009986020211757679,6
Yagwoia,yagw1240,Angan,-0.002913974993596723,7
Yagwoia,yagw1240,Angan,0.0010683167295820611,8
Yagwoia,yagw1240,Angan,-0.03132847299579507,9
Padoe,pado1242,Austronesian,-0.03818115130744945,0
Padoe,pado1242,Austronesian,0.0677654212624832,1
Padoe,pado1242,Austronesian,-0.0217902080697321,2
Padoe,pado1242,Austronesian,-0.023522023714661156,3
Padoe,pado1242,Austronesian,-0.04887019478712584,4
Padoe,pado1242,Austronesian,0.09124735283463353,5
Padoe,pado1242,Austronesian,-0.027396659882024173,6
Padoe,pado1242,Austronesian,0.0014106905928707434,7
Padoe,pado1242,Austronesian,-0.026879334950022808,8
Padoe,pado1242,Austronesian,-0.04052725771949775,9
Luba-Katanga,luba1250,Atlantic-Congo,-0.03689078603518478,0
Luba-Katanga,luba1250,Atlantic-Congo,-0.010671366887233401,1
Luba-Katanga,luba1250,Atlantic-Congo,-0.02165222166753737,2
Luba-Katanga,luba1250,Atlantic-Congo,0.007521982505814982,3
Luba-Katanga,luba1250,Atlantic-Congo,-0.002847654023781299,4
Luba-Katanga,luba1250,Atlantic-Congo,0.04604508404230345,5
Luba-Katanga,luba1250,Atlantic-Congo,0.010432253059212613,6
Luba-Katanga,luba1250,Atlantic-Congo,0.010297661998293123,7
Luba-Katanga,luba1250,Atlantic-Congo,-0.021945707202178137,8
Luba-Katanga,luba1250,Atlantic-Congo,0.02681764367935941,9
Mono-Alu,mono1273,Austronesian,0.03641383662617025,0
Mono-Alu,mono1273,Austronesian,0.007320130803291729,1
Mono-Alu,mono1273,Austronesian,0.06195820619892716,2
Mono-Alu,mono1273,Austronesian,-0.02127005273245419,3
Mono-Alu,mono1273,Austronesian,-0.004566783390487375,4
Mono-Alu,mono1273,Austronesian,0.008016447008993056,5
Mono-Alu,mono1273,Austronesian,0.0824637324577248,6
Mono-Alu,mono1273,Austronesian,-0.02760475361455358,7
Mono-Alu,mono1273,Austronesian,-0.024010166836665195,8
Mono-Alu,mono1273,Austronesian,-0.01569384253900463,9
Proto-Tupi-Guarani,tupi1239,Tupian,0.03963788812338764,0
Proto-Tupi-Guarani,tupi1239,Tupian,-0.005435106891001311,1
Proto-Tupi-Guarani,tupi1239,Tupian,0.0015605521305659318,2
Proto-Tupi-Guarani,tupi1239,Tupian,-0.04639536089246846,3
Proto-Tupi-Guarani,tupi1239,Tupian,0.006185747491773958,4
Proto-Tupi-Guarani,tupi1239,Tupian,0.031059740639702314,5
Proto-Tupi-Guarani,tupi1239,Tupian,-1.2132136961800535e-05,6
Proto-Tupi-Guarani,tupi1239,Tupian,-0.04387819344271993,7
Proto-Tupi-Guarani,tupi1239,Tupian,-0.027966026685720506,8
Proto-Tupi-Guarani,tupi1239,Tupian,-0.007476610724566884,9
Yinhawangka,yinh1234,Pama-Nyungan,0.29326677447231886,0
Yinhawangka,yinh1234,Pama-Nyungan,-0.0009342959655275189,1
Yinhawangka,yinh1234,Pama-Nyungan,0.29459725937122905,2
Yinhawangka,yinh1234,Pama-Nyungan,0.1801869679858799,3
Yinhawangka,yinh1234,Pama-Nyungan,-0.03837697147412844,4
Yinhawangka,yinh1234,Pama-Nyungan,-0.07524509332858066,5
