language,family,code,true_value,simulated_mean,sd,z
Yuracaré,,yura1255,0.959375,0.9453468749999999,0.02161946257679353,0.6488655742561306
Yorta Yorta,Pama-Nyungan,yort1237,0.9434523809523809,0.9378303571428571,0.012768231415870756,0.4403134331146055
Gujarati,Indo-European,guja1252,0.9042844308469308,0.921425615530303,0.009363162670614487,-1.8307045692123256
Bulgarian,Indo-European,bulg1262,0.9321127946127946,0.9193701178451179,0.010791024004034646,1.1808589030023806
Netsilik,Eskimo-Aleut,nets1241,0.9628364389233954,0.9333941511387163,0.013777838384007791,2.136930842421073
Mekeo,Austronesian,meke1243,0.9156249999999999,0.9235781250000002,0.014285719691684243,-0.5567185393277648
Ngalkbun,,ngal1292,0.93125,0.9408527777777778,0.011211061212861109,-0.8565449421292625
Haya,Atlantic-Congo,haya1250,0.9233796296296296,0.9231637979497355,0.011539537425600963,0.01870366826102654
Bena (Tanzania),Atlantic-Congo,bena1262,0.9473856209150326,0.9254963235294117,0.014556446483828563,1.5037528156297486
Cebuano,Austronesian,cebu1242,0.9496527777777777,0.9443446180555556,0.01377470464854542,0.385355610712323
Central Tagbanwa,Austronesian,cent2090,0.943452380952381,0.9304238095238095,0.01444874061785929,0.9017098287768834
Termanu,Austronesian,term1237,0.9310185185185185,0.9256432936507937,0.015139550667951567,0.35504520481598145
Kulisusu,Austronesian,kuli1254,0.9736111111111111,0.9456159722222223,0.012813620302572094,2.184795415177811
Movima,,movi1243,0.8828125,0.9142890625,0.02168466159154539,-1.4515588526533583
Selkup,Uralic,selk1253,0.9145021645021645,0.9238714826839828,0.010715247702807124,-0.8743911892362296
Bit,Austroasiatic,bitt1240,0.9324842171717173,0.9223090321484071,0.011367347630241892,0.8951239422149738
Mbere,Atlantic-Congo,mber1257,0.935978835978836,0.9081010582010582,0.0219187854747142,1.27186690202055
Ngamini-Yarluyandi-Karangura,Pama-Nyungan,ngam1265,0.9340277777777778,0.9292209201388889,0.015822627591954023,0.3037964213562874
Duna,,duna1248,0.939236111111111,0.9370486111111112,0.014328039908635683,0.15267266241221628
Baffin Inuktitut,,baff1241,0.9068181818181819,0.9030460227272726,0.014989587025730984,0.251651969092542
Bali,Atlantic-Congo,bali1275,0.9375,0.9381875,0.018155039761730076,-0.03786827288856552
Finnish,Uralic,finn1318,,,,
Bunganditj,Pama-Nyungan,bung1264,0.9106481481481481,0.9138766203703703,0.010266500400218094,-0.3144666728064063
Wogeo,Austronesian,woge1237,0.984375,0.9761875,0.014451427265152741,0.5665530365808804
Tolowa-Chetco,,tolo1259,1.0,0.9697321428571429,0.019874195770533967,1.5229726773514545
Parakanã,Tupian,para1312,0.9270833333333334,0.9277212301587301,0.029725035877137984,-0.021459917762028307
Yulparija,Pama-Nyungan,yulp1239,0.901438492063492,0.9304942212301587,0.012159017805755045,-2.3896444294138743
Yau (Morobe Province),Nuclear Trans New Guinea,yaum1237,0.96875,0.96915625,0.02041634512927081,-0.01989827255700208
Latin,Indo-European,lati1261,0.9303196803196804,0.9189931663244163,0.01019538601995148,1.110945085659246
Chavacano,Indo-European,chav1241,0.9211309523809524,0.9368494047619047,0.013829545356195568,-1.1365848967631083
Osage,,osag1243,0.9193181818181818,0.9318869318181819,0.008175035837077408,-1.5374550338966444
Thayore,Pama-Nyungan,thay1249,0.951890644078144,0.9138426854395605,0.012218536690343649,3.1139537902810406
Oroko,Atlantic-Congo,orok1266,,,,
Prakaa,Sino-Tibetan,prak1243,0.9722222222222223,0.9792777777777776,0.006943555498659359,-1.0161300729745049
Yir-Yoront,Pama-Nyungan,yiry1245,0.9144345238095237,0.9321135416666667,0.01573143514979561,-1.1238019728525965
Luangiua,Austronesian,onto1237,0.9222222222222222,0.9379234375,0.01303585739591508,-1.2044635654497056
Marwari (India),Indo-European,marw1260,0.9266687016687016,0.9126820665445666,0.01091762811820552,1.2811056552486717
Rapanui,Austronesian,rapa1244,0.8660714285714286,0.8679888392857144,0.011085431138300508,-0.17296672455625442
Tabasco Chontal,,taba1266,0.9040570175438597,0.9163739491959065,0.01301067635607691,-0.9466788132266433
Andalal-Gxdatl,Nakh-Daghestanian,anda1281,0.9107954545454545,0.9212260732323233,0.011226236919671163,-0.9291286796728604
Maquiritari,Cariban,maqu1238,0.9229166666666666,0.9302206944444444,0.013703898992211468,-0.5329890261106737
Ekonda Mongo,Atlantic-Congo,ekon1238,0.9219924812030075,0.9292075501253132,0.014818734659677403,-0.4868883267029758
Copper Inuit,Eskimo-Aleut,copp1244,0.8924851190476191,0.9118645833333334,0.024458904852647116,-0.79232755523872
Old High German (ca. 750-1050),Indo-European,oldh1241,,,,
Yami,Austronesian,yami1254,0.9204545454545454,0.9272700487012987,0.013731505579951214,-0.4963405656481188
Tukang Besi South,Austronesian,tuka1249,0.925,0.9493833333333334,0.02536815589145836,-0.9611787879915764
Turkish,Turkic,nucl1301,0.9385416666666666,0.9435003472222222,0.014704596854998005,-0.33721975545831906
Kalamang,,kara1499,0.9158839577497666,0.9243482546490819,0.010888689998578269,-0.7773475873057687
Serrano,Uto-Aztecan,serr1255,0.9604166666666666,0.9419866666666666,0.01675856008465857,1.0997364873173965
Barí,,bari1297,0.9188797313797314,0.9183440806878307,0.011378374666193741,0.04707620443297828
Sumbwa,Atlantic-Congo,sumb1240,0.9322916666666667,0.9100234375,0.011869801665108417,1.8760405434679446
Tigak,Austronesian,tiga1245,0.925,0.9372125,0.008143929871382705,-1.4995831487834852
Loloda-Laba,North Halmahera,lolo1264,0.8739087301587302,0.8864305555555556,0.016664112970458857,-0.7514246584275677
Totoli,Austronesian,toto1304,0.9474537037037036,0.9443914351851852,0.009780722801851778,0.3130922510081415
Budukh,Nakh-Daghestanian,budu1248,0.9429112554112553,0.9395483886483886,0.012343201713139145,0.2724468773192744
Mundurukú,Tupian,mund1330,0.9127747252747253,0.9303805097680099,0.015890242315384835,-1.1079619897450421
Pinji,Atlantic-Congo,pinj1243,0.9166666666666667,0.9212916666666667,0.017092530086285244,-0.27058603826656485
Bunun,Austronesian,bunu1267,0.9444444444444444,0.9026198863636364,0.017504268813997227,2.3893918977845634
Gupapuyngu,Pama-Nyungan,gupa1247,0.9142586580086579,0.9326712391774892,0.01340640442441114,-1.3734168078134803
Owa,Austronesian,owaa1237,0.9538461538461538,0.9361826923076924,0.014441433830983471,1.2231099588300742
Pagu,,pagu1249,0.9227678571428571,0.927343005952381,0.010710934883389575,-0.4271474767920503
Pendau,Austronesian,pend1242,0.890224358974359,0.9036720187220187,0.010286490169693591,-1.3073127496179082
Umiray Dumaget Agta,Austronesian,umir1236,0.9375,0.937609375,0.02502416312755284,-0.004370775535727701
Spanish,Indo-European,stan1288,0.9333333333333332,0.936025,0.012703777823524809,-0.21187923026191
Central Aymara,,cent2142,0.9183980082417582,0.9318184380723443,0.021954330072013258,-0.61128851513871
Puyuma,Austronesian,puyu1239,0.9232142857142858,0.9201607142857142,0.00892176526300503,0.3422609022491856
Kiai,Austronesian,fort1240,0.9773809523809524,0.9408569444444445,0.016093237259356925,2.2695252265216013
Digo,Atlantic-Congo,digo1243,0.9201073232323234,0.9225489583333333,0.011682797156592956,-0.20899405067835417
Gigatl,Nakh-Daghestanian,giga1238,0.9388888888888888,0.9260840277777777,0.012432597578239163,1.0299425385989758
Ottawa,Algic,otta1242,0.9196428571428572,0.9350982142857145,0.012743409723865357,-1.2128117574304387
Hewa,Sepik,hewa1241,0.9145833333333334,0.94215625,0.014247733653300843,-1.9352493061434133
Puluwatese,Austronesian,pulu1242,0.9458333333333334,0.9412406249999999,0.013010734375290855,0.35299378196942116
Bahonsuai,Austronesian,baho1237,0.9583333333333333,0.9578541666666668,0.013347502237206101,0.035899350916068794
Jurúna,Tupian,juru1256,0.9564625850340136,0.9447885204081633,0.015729954583434028,0.7421550115691256
Andi,Nakh-Daghestanian,andi1255,0.903030303030303,0.9191655303030304,0.011529695633969406,-1.3994495418585862
Wiradhuri,Pama-Nyungan,wira1262,0.9248737373737373,0.9191996933621934,0.010658059680529668,0.5323711990381669
Äiwoo,Austronesian,ayiw1239,0.9565972222222223,0.9367795138888889,0.013119622350516709,1.510539541753875
Chamalal,Nakh-Daghestanian,cham1309,0.9391597985347985,0.9267622386294262,0.0123237388062979,1.0059901544681111
Anuta,Austronesian,anut1237,0.9437500000000001,0.9379553902116402,0.012010790216418375,0.48245033706765045
Kunza,,kunz1244,0.8700396825396824,0.8762648809523809,0.009881737982331945,-0.6299699935202454
Kapingamarangi,Austronesian,kapi1249,0.9523809523809524,0.9382232142857142,0.012291324724287914,1.151848023936936
Māngarongaro,Austronesian,penr1237,0.8975694444444444,0.9232358134920635,0.013013423027787421,-1.9722996011744165
Kala Lagaw Ya,Pama-Nyungan,kala1377,0.9434523809523809,0.9388338293650793,0.011910134772592614,0.3877833186178337
Chokwe,Atlantic-Congo,chok1245,0.9245936355311356,0.9194123340201465,0.01181636008438314,0.43848541124240287
Bannoni,Austronesian,bann1247,0.9523809523809524,0.9412380952380952,0.010809130473229654,1.0308745158044026
Big Nambas,Austronesian,bign1238,0.9048534798534799,0.921558121838479,0.013791651207794024,-1.2112140695349713
Mi'kmaq,Algic,mikm1235,0.908522206959707,0.8851670730311355,0.020565536429037738,1.135644285728182
Lengua,,leng1262,0.9449404761904763,0.9448613095238095,0.013458540138151199,0.005882262552557677
Polish,Indo-European,poli1260,0.9180737842771945,0.909658307147323,0.0086843303727895,0.9690415689665226
Umbu-Ungu,Nuclear Trans New Guinea,umbu1258,0.951388888888889,0.9413368055555555,0.02065781824793365,0.48659946624997
Bafia,Atlantic-Congo,bafi1243,0.9458333333333334,0.9289958333333332,0.01937357476836831,0.8690961890776684
Lonwolwol,Austronesian,lonw1238,0.98125,0.9523375,0.014652383551832094,1.973228444213424
Yansi,Atlantic-Congo,yans1239,0.8990909090909092,0.9224681818181818,0.021036445646889716,-1.1112748379491102
Yombe,Atlantic-Congo,yomb1244,0.9243749999999998,0.9231941666666666,0.01035044319367801,0.11408529192783094
Lake Miwok,,lake1258,,,,
Blagar,,blag1240,0.9308333333333334,0.9295629166666668,0.014228758528797712,0.08928513784919462
Lardil,,lard1243,0.9643353174603174,0.9381760416666667,0.011525814759128183,2.26962486733818
Mortlockese,Austronesian,mort1237,0.896288029100529,0.9045052941849817,0.009112577166603937,-0.9017498490512262
Arikara,,arik1262,0.9209325396825396,0.9309575396825395,0.009120937705610628,-1.0991194462202158
Karenic,Sino-Tibetan,kare1337,0.9071450455182073,0.888534331232493,0.010618617305569629,1.752649497590675
Tadyawan,Austronesian,tady1237,0.9253472222222223,0.9266770833333333,0.011873685660694468,-0.11200070046600982
Iowa-Oto,,iowa1245,0.8893765956265957,0.8988831508769011,0.013367736501312705,-0.7111566905415795
Ngarinman,Pama-Nyungan,ngar1235,0.9270833333333333,0.9282473958333334,0.012982486600654083,-0.08966406327286103
Lamaholot,Austronesian,lama1277,,,,
Early Irish,Indo-European,oldi1245,0.9235110345307714,0.9087071324143692,0.012324215787197024,1.2012043907719667
Mota,Austronesian,mota1237,0.9456158424908425,0.9325152243589744,0.015386667541195049,0.8514266066250912
Ibaloi,Austronesian,ibal1244,0.9602272727272728,0.9320369949494948,0.009633397125569768,2.926307034820879
Kawaiisu,Uto-Aztecan,kawa1283,0.9427083333333334,0.9426927083333334,0.010226109894173257,0.001527951504693546
Pintupi-Luritja,Pama-Nyungan,pint1250,0.9171006944444444,0.9376822916666665,0.012858138661634558,-1.6006669210709614
Seke (Vanuatu),Austronesian,seke1241,0.9656250000000001,0.9555229166666667,0.012367825326168357,0.8168035258356208
Kuot,,kuot1243,0.8965277777777777,0.9311295634920636,0.018130655075390245,-1.9084685892708197
Puinave,,puin1248,0.9512896825396825,0.9444937996031746,0.010406113852829883,0.6530663639298738
Lower Grand Valley Dani,Nuclear Trans New Guinea,lowe1415,0.9416666666666667,0.9500875,0.015692664046015613,-0.5366095462593798
Bukusu,Atlantic-Congo,buku1249,0.9723710317460318,0.9462430307539682,0.01327608465293392,1.9680501951521892
Kariyarra,Pama-Nyungan,kari1304,0.910689484126984,0.9335664682539682,0.01344422335675338,-1.7016218430715402
North Marquesan,Austronesian,nort2845,0.9118119975262833,0.9378993506493507,0.014883077064425047,-1.7528198644770785
Ganda,Atlantic-Congo,gand1255,0.9318877551020408,0.932315837585034,0.014482277424913119,-0.029559058318879387
Phende,Atlantic-Congo,phen1239,0.9632936507936507,0.9538303571428571,0.012549089447732186,0.7541020159437729
Teko,Tupian,emer1243,0.9293650793650794,0.9341767857142858,0.02844464125031011,-0.1691603809260171
Mongolian,,mong1331,0.9479166666666667,0.9189583333333334,0.026017488776248616,1.1130333746802417
Biak,Austronesian,biak1248,0.9359375,0.9370359374999999,0.02041828171094093,-0.053796764857610486
Chipewyan,,chip1261,0.9369212962962964,0.9338687996031746,0.012801139350369545,0.23845507884684325
Northwest Sahaptin,,yaki1237,0.90625,0.92609375,0.01462503338671403,-1.3568345093849092
Nganasan,Uralic,ngan1291,0.975,0.940625,0.023723303709409622,1.4489971726140916
Northern Kurdish,Indo-European,nort2641,0.9298363095238095,0.9385345734126985,0.012813840065495286,-0.6788178910014239
Northern Gondi,Dravidian,nort2702,0.9140625,0.9216354166666667,0.01892703173722558,-0.40011116226810867
Nahavaq,Austronesian,sout2857,0.89375,0.9135604166666667,0.01970264177418715,-1.0054700731868687
Ute-Southern Paiute,Uto-Aztecan,utes1238,0.944207702020202,0.9424829545454545,0.01303496021228853,0.13231704943153627
MokshaMordvin,Uralic,moks1248,0.9279761904761905,0.934369642857143,0.020643496644883685,-0.3097078218353585
Ingrian,Uralic,ingr1248,0.9306382275132274,0.9221744378306878,0.012015531382848067,0.7044041093864215
Highland Puebla Nahuatl,Uto-Aztecan,high1278,0.9057291666666667,0.8959461896929825,0.013871843776504685,0.7052398463608763
Nama (Papua New Guinea),,nama1266,0.9565972222222223,0.9515319444444444,0.01168128143800802,0.43362346885134595
Belarusian,Indo-European,bela1254,0.9129464285714285,0.9035604497354498,0.0084271321283171,1.1137809035222845
Western Farsi,Indo-European,west2369,0.9349671162171163,0.9235685510669884,0.008885368339786948,1.2828466659156124
Kazym Khanty,Uralic,nort2672,0.94375,0.9226705357142857,0.021957840935291004,0.9599971303114331
Chemehuevi,Uto-Aztecan,chem1251,0.9083333333333333,0.9372208333333333,0.019613678174370482,-1.47282420682051
Tombulu,Austronesian,tomb1243,0.9319365530303031,0.9186868686868686,0.007268817505728746,1.8228115278712278
Hittite,Indo-European,hitt1242,0.9187499999999998,0.9063088804713805,0.014991327908176534,0.8298877594314887
Gurindji,Pama-Nyungan,guri1247,0.9436631944444445,0.9339875,0.016037489005527972,0.6033172924458045
Marra,Other,mara1385,0.9019764957264957,0.9008842592592593,0.009683414577740256,0.11279455800097812
Biri,Pama-Nyungan,biri1256,0.95375,0.9441365277777778,0.01426099851097716,0.6741093349685431
Bengali,Indo-European,beng1280,0.9345473970473971,0.924134031419969,0.009365687866378671,1.111863407792015
Tikopia,Austronesian,tiko1237,0.925793650793651,0.9274242063492064,0.012645241445078607,-0.12894617810481296
Karitiâna,Tupian,kari1311,0.9159970238095237,0.9257165922619048,0.027014561924711036,-0.35978997103374477
Karok,,karo1304,0.9505208333333334,0.9424598214285714,0.01528690955380014,0.5273146855741073
Livonian,Uralic,livv1244,,,,
Warrongo,Pama-Nyungan,waru1264,0.9231150793650793,0.9187517857142857,0.013790665887914402,0.31639470394373015
Mwotlap,Austronesian,motl1237,0.9444444444444443,0.9401291666666666,0.013919414440975227,0.31001862873445696
Cotabato Manobo,Austronesian,cota1241,0.9375,0.94140625,0.00827535167304085,-0.4720343200308506
Minangkabau,Austronesian,mina1268,0.9416666666666668,0.9217138888888889,0.01841134727099932,1.0837217659354286
Dutch,Indo-European,dutc1256,0.9524305555555556,0.94410625,0.013266158019254149,0.6274842756639749
Makonde,Atlantic-Congo,mako1251,0.9213541666666667,0.9189621212121213,0.011282457593985365,0.21201457524826867
Narrinyeri,Pama-Nyungan,narr1259,0.9264880952380953,0.9212101190476192,0.017479826311407803,0.30194671825952574
Dhuwal-Dhuwala,Pama-Nyungan,dhuw1248,0.9237499999999998,0.9205518750000001,0.01413053572541228,0.22632722935254518
Bushoong,Atlantic-Congo,bush1247,0.9529356060606059,0.937843529040404,0.013061571460982498,1.1554564521799617
Turung,Tai-Kadai,turu1249,0.9479166666666666,0.9281093749999999,0.02019980154412106,0.9805686270433399
Modern Ossetic,Indo-European,osse1243,0.898269459298871,0.9095133222986164,0.007798344987767293,-1.4418268257409463
Duala,Atlantic-Congo,dual1243,0.9206845238095237,0.911282693452381,0.010714805462250954,0.8774616011710192
Mori Bawah,Austronesian,mori1268,0.9444444444444445,0.9308152777777777,0.014591005323232282,0.9340800283970833
Yabem,Austronesian,yabe1254,0.9191550925925926,0.9220751500814002,0.01155203999404221,-0.25277418450018363
Latvian,Indo-European,latv1249,0.9076554232804233,0.9177326058201059,0.010438292512965294,-0.9654052640473364
Ampibabo,Austronesian,ampi1237,0.9158730158730158,0.9054508547008547,0.008718765918936286,1.1953711418636912
Plains Cree,Algic,plai1258,0.9242424242424242,0.9171483585858584,0.01165077789497247,0.6088920173842647
Okanagan,Salishan,okan1243,0.9172348484848485,0.9038802556818182,0.007463646001866713,1.7892853974706497
Iraya,Austronesian,iray1237,0.9400793650793652,0.9487498015873016,0.0123390660497884,-0.7026817485983963
Songoora,Atlantic-Congo,song1300,0.9761904761904763,0.962952380952381,0.01014438471245327,1.3049677839843905
Ding,Atlantic-Congo,ding1239,0.9469381313131313,0.9312114583333334,0.01240377875555693,1.2678937031791468
Marshallese,Austronesian,mars1254,0.96875,0.976515625,0.007812359373734352,-0.9940178924830982
Pashto,Indo-European,pash1269,0.9159128929349518,0.9224602719907407,0.00997594919448052,-0.656316399386974
Merei,Austronesian,mere1242,,,,
Urak Lawoi',Austronesian,urak1238,0.9635416666666666,0.9613072916666666,0.012492357689845503,0.1788593518912957
South Tuvaluan,Austronesian,sout2865,0.9174488705738706,0.9282412450396825,0.011617700913718793,-0.9289595717744579
Quechan,,quec1382,0.9215367965367964,0.9169412157287159,0.014577634641580775,0.31524873006298626
Trinitario,Arawakan,trin1274,0.984375,0.945875,0.024229856324377987,1.5889487533306008
Auslan,,aust1271,0.9320054945054945,0.9272870879120879,0.009152775791352387,0.5155164619966542
Luba-Katanga,Atlantic-Congo,luba1250,0.93125,0.9177687499999999,0.009047799139615847,1.4900032363641198
Swedish,Indo-European,swed1254,0.9020833333333332,0.9250098958333333,0.012573925103730598,-1.8233417418080429
Kalam,Nuclear Trans New Guinea,kala1397,0.910689484126984,0.9439964037698412,0.013667346937485484,-2.4369703787577186
Cupeño,Uto-Aztecan,cupe1243,0.9670833333333333,0.944181875,0.014760271363375613,1.551560792449813
Wipi,,wipi1242,0.9613095238095238,0.9590677083333333,0.013473032812970754,0.16639278678459626
Huarijio,Uto-Aztecan,huar1255,0.9375,0.9570249999999999,0.013063283469327298,-1.4946471953888754
Gunya,Pama-Nyungan,guny1241,0.9375,0.9434895833333332,0.0157024987782819,-0.3814414137460337
Hiw,Austronesian,hiww1237,0.9246031746031746,0.9415734126984125,0.016636368317254575,-1.0200686695327037
Motu,Austronesian,motu1246,0.9345238095238095,0.9443035714285716,0.006359377393975174,-1.5378489589291104
Toba,,toba1269,0.9392113095238095,0.9418009672619048,0.012015995834883358,-0.21551752960643505
Lahnda,Indo-European,lahn1241,0.9414583333333333,0.9388650297619048,0.01456840619596625,0.1780087359279253
Waru,Austronesian,waru1266,0.984375,0.9816302083333331,0.013796943815104604,0.19894200508825127
Ayoreo,,ayor1240,0.9418485449735451,0.9207250578703704,0.012038430619308151,1.7546711669621813
Kazym-Berezover-Suryskarer Khanty,Uralic,khan1273,0.9604166666666667,0.9379413194444444,0.014224892085927709,1.5800012461575415
Naasioi,South Bougainville,naas1242,0.984375,0.9765989583333333,0.011425083148782652,0.6806113850904637
Nuclear Woleaian,Austronesian,nucl1479,0.9205357142857143,0.9389312500000001,0.015656890695269682,-1.1749162763104355
Frisian,Indo-European,fris1239,0.9367559523809524,0.945193998015873,0.013835767946891734,-0.6098718674171035
Oto,,otoo1241,0.9173982267732268,0.903738604104229,0.008002192443472105,1.7069850251028147
Kaonde,Atlantic-Congo,kaon1241,0.9291666666666667,0.9408666666666666,0.012320683264783285,-0.9496226587889426
Puelche,,puel1244,0.9150523088023088,0.9219217081529583,0.010303611808524205,-0.6666981907224397
Movono,Austronesian,tang1347,0.9419642857142857,0.9275189732142858,0.01602819049597226,0.9012441238223301
Dobu,Austronesian,dobu1241,0.913003663003663,0.9304578754578754,0.015227877667681893,-1.1462012524079748
Italian,Indo-European,ital1282,0.908358134920635,0.9294300595238096,0.01374542265631624,-1.533013944354178
Japanesic,,japa1256,0.9210069444444444,0.9411085069444444,0.009600017517764592,-2.0939089395204236
Aché,Tupian,ache1246,0.9583333333333334,0.9421559027777778,0.015503228111024538,1.0434878748930725
Kélé,Atlantic-Congo,kele1257,,,,
Lipan Apache,,lipa1241,0.9288194444444443,0.9267523974867724,0.011400709804428078,0.18130861965007253
Talise,Austronesian,tali1259,0.9121685606060607,0.9143932291666668,0.011151677425746798,-0.19949183209602409
Slaveyic,,hare1243,0.901098836663852,0.9067985739750446,0.013923302570229858,-0.4093667635564755
Algonquin,Algic,algo1255,0.8972222222222221,0.9138256944444445,0.01578157229838348,-1.0520797236358426
Malayalam,Dravidian,mala1464,0.9068655303030303,0.9287543087121213,0.015500390857204904,-1.4121436427467002
Kartujarra,Pama-Nyungan,kart1247,0.91375,0.9348233333333333,0.01394461218635276,-1.511216880879436
Bandjalangic,Pama-Nyungan,band1339,0.9295634920634921,0.9325953373015873,0.010977220993394807,-0.276194242597421
Aguaruna,,agua1253,0.941735347985348,0.9165260531135532,0.009717767483849784,2.594144685360171
Sogeram,Nuclear Trans New Guinea,soge1235,0.90625,0.9406362500000001,0.016546804780304267,-2.078120244757475
Kwere,Atlantic-Congo,kwer1261,0.9314102564102563,0.9208698717948718,0.01581467226635368,0.6664940276890597
Langi,Atlantic-Congo,lang1320,0.9237590061453698,0.9201805997033271,0.012169358908567398,0.29405053042879775
Kuanua,Austronesian,kuan1248,0.9199404761904763,0.934498015873016,0.0117113624253392,-1.2430269983825613
Lamogai,Austronesian,lamo1244,0.9385416666666666,0.9284864583333333,0.013279537920694104,0.7571956489287027
Njebi,Atlantic-Congo,njeb1242,0.8723809523809525,0.9054371428571428,0.025007931966168042,-1.3218282311752283
Sosva Mansi,Uralic,nort2677,0.921875,0.897296875,0.02727299327373831,0.9011891270353063
Southern Tepehuan,Uto-Aztecan,sout2975,0.9482142857142857,0.9122580357142858,0.026471476078204038,1.3583016637899314
Eastern Mari,Uralic,east2328,0.9211309523809523,0.9475684523809523,0.021305722384726465,-1.2408638168942059
Sateré-Mawé,Tupian,sate1243,0.9333333333333333,0.9448156249999999,0.02108464234963811,-0.5445808127195322
Balochic,Indo-European,balo1260,0.9533730158730158,0.9263878968253969,0.014711204423174732,1.8343242518681162
Hehe,Atlantic-Congo,hehe1240,0.8990056818181817,0.9096280421401515,0.013442735826182477,-0.7901933400551179
Nunamiut,Eskimo-Aleut,nort2944,0.9334160052910052,0.928899578373016,0.01320443580674097,0.3420386136970416
Waimaha,,waim1255,0.9420138888888889,0.9274536515567765,0.011873141511533094,1.2263171729208477
Siona-Tetete,,sion1247,0.9430555555555555,0.9354231481481481,0.014115237409487672,0.5407211502002272
Cahuilla,Uto-Aztecan,cahu1264,0.9507002801120448,0.957804761904762,0.015384816459795315,-0.46178528104532207
Lisu,Sino-Tibetan,lisu1250,0.9125,0.92990625,0.0178598876238766,-0.9746001971888069
South Slavey,,sout2959,0.9283549783549784,0.9265171446608947,0.012866603746995673,0.1428375140963493
Wiwirano,Austronesian,wiwi1237,0.96875,0.97421875,0.01595612677847709,-0.34273668515699646
Lingua Geral Paulista,Tupian,tupi1274,0.9300595238095237,0.9342050347222223,0.012061834500709972,-0.3436882600614805
Tundra Nenets,Uralic,nene1249,0.9270089285714286,0.9454400297619048,0.014312433973937708,-1.287768469293091
Angaité,,anga1316,0.9285714285714286,0.9273928571428571,0.02106570745577385,0.055947393698778505
Alamblak,Sepik,alam1246,0.9446428571428571,0.95245625,0.010273717233038809,-0.7605224749632129
Bau-Jagoi Bidayuh,Austronesian,baub1235,,,,
Koya,Dravidian,koya1251,0.9625,0.9402103896103895,0.015488884337917811,1.4390713948998952
Yinhawangka,Pama-Nyungan,yinh1234,0.9375,0.9238796875000002,0.014296227017419434,0.9527207761463207
Umbundu,Atlantic-Congo,umbu1257,0.9170386904761905,0.9245946800595238,0.015139764048868397,-0.4990823872118489
Dharumbal,Pama-Nyungan,dhar1248,0.925,0.9263135416666668,0.011589419629663523,-0.11333972784147839
Northern Emberá,,nort2972,0.9310641564318036,0.9205571070575665,0.0113184527382306,0.9283114589282307
Skolt Saami,Uralic,skol1241,,,,
Manange,Sino-Tibetan,mana1288,0.9257154882154883,0.9249627775773608,0.011435954347692056,0.06581966097822424
Pangasinan,Austronesian,pang1290,0.9244444444444444,0.9289730555555555,0.011503467308078247,-0.39367357596008845
Chihuahua Pima Bajo,Uto-Aztecan,chih1238,,,,
North Muyu,Nuclear Trans New Guinea,nort2916,0.9416666666666667,0.9516916666666666,0.014168605259516525,-0.7075502363414727
Javanese,Austronesian,java1254,0.9174679487179488,0.9175406282375034,0.008807554963926776,-0.008251951858632783
Qawasqar,,qawa1238,0.9403645833333334,0.9319562499999999,0.012411635641733296,0.6774557017337024
Slave,,slav1253,0.9496527777777777,0.9517248263888889,0.011385806312109857,-0.18198523269339256
Old Aramaic-Sam'alian,Afro-Asiatic,olda1245,0.8876602564102565,0.9064701923076923,0.012249938702398664,-1.5355126547492577
Chepang,Sino-Tibetan,chep1245,0.9468749999999999,0.9564609375,0.012392188879082035,-0.7735467554227781
Tonga (Tonga Islands),Austronesian,tong1325,0.9216645622895623,0.9190623526936027,0.011812488443052802,0.22029309137567885
Anambé,Tupian,anam1249,0.8583333333333334,0.8583333333333336,2.220446049250313e-16,-1.0
Aniwa,Austronesian,aniw1237,0.9061262293992558,0.9181359632509305,0.010859862341699862,-1.105882696648883
Rakahanga-Manihiki,Austronesian,raka1237,0.9208333333333334,0.9260583333333334,0.014054771950598606,-0.3717598562513494
Galibi Carib,Cariban,gali1262,0.9518518518518518,0.9454981481481481,0.01583687240547382,0.4011968740436158
Limilngan-Wulna,,limi1242,0.9247619047619049,0.9155560714285714,0.014750356830592887,0.6241091953952034
Mangei,Austronesian,mang1407,0.9427083333333334,0.9439895833333333,0.017982696882080224,-0.07124904614705858
Ojibwa,Algic,ojib1241,0.9066142191142192,0.9002577578671329,0.018221601836818604,0.3488420669055809
Suundi,Atlantic-Congo,suun1239,0.9291666666666668,0.9327970238095239,0.019667005349542528,-0.1845912521166591
Pampanga,Austronesian,pamp1243,0.9253267973856208,0.9314882650029708,0.012421718948073632,-0.4960237502640848
Páez,,paez1247,0.9090909090909091,0.9178465909090907,0.008755014427989113,-1.000076229479463
Mbuun,Atlantic-Congo,mpuo1241,0.9315972222222223,0.9381149305555556,0.01493468353384095,-0.4364142245508346
Chamorro,Austronesian,cham1312,0.9354166666666668,0.9362888888888887,0.013616893329633499,-0.06405442130649466
Sangu (Tanzania),Atlantic-Congo,sang1330,0.8868055555555556,0.9258843750000001,0.017158005666284514,-2.2775851811982064
Vera'a,Austronesian,vera1241,0.975,0.9625750000000001,0.016629999248346353,0.747143749945474
Batanga,Atlantic-Congo,bata1285,0.8818587093838642,0.9044860636350913,0.006409992673985276,-3.530012497995416
Watam,Lower Sepik-Ramu,wata1253,0.9333333333333333,0.9427249999999999,0.016491519285176014,-0.5694846244462515
Buin,,buin1247,0.9507440476190476,0.943139955357143,0.01636585955476944,0.46463140151343807
